"Time_h","P_mm_h","Pe_mm_h","Q_total_m3s","Q_base_m3s","Q_direct_m3s","Q_SCS_UH_m3s","Q_Clark_UH_m3s","Q_GIUH_m3s"
10.61,0,0,0.68556,0.5475,0.13806,0.10768,0.00034,0.08472
10.615,0,0,0.68604,0.54788,0.13816,0.10776,0.00034,0.08499
10.62,0,0,0.68652,0.54827,0.13825,0.10784,0.00034,0.08525
10.625,0,0,0.687,0.54865,0.13835,0.10792,0.00034,0.08552
10.63,0,0,0.68748,0.54904,0.13844,0.108,0.00034,0.08579
10.635,0,0,0.68796,0.54942,0.13854,0.10808,0.00034,0.08605
10.64,0,0,0.68844,0.5498,0.13864,0.10817,0.00034,0.08632
10.645,0,0,0.68892,0.55019,0.13873,0.10825,0.00034,0.08659
10.65,0,0,0.6894,0.55057,0.13883,0.10833,0.00034,0.08686
10.655,0,0,0.68988,0.55096,0.13892,0.10841,0.00034,0.08713
10.66,0,0,0.69036,0.55134,0.13902,0.10849,0.00034,0.0874
10.665,0,0,0.69084,0.55172,0.13912,0.10857,0.00034,0.08767
10.67,0,0,0.69132,0.55211,0.13921,0.10865,0.00034,0.08794
10.675,0,0,0.6918,0.55249,0.13931,0.10873,0.00035,0.08821
10.68,0,0,0.69228,0.55288,0.1394,0.10882,0.00035,0.08848
10.685,0,0,0.69276,0.55326,0.1395,0.1089,0.00035,0.08876
10.69,0,0,0.69324,0.55364,0.1396,0.10898,0.00035,0.08903
10.695,0,0,0.69372,0.55403,0.13969,0.10906,0.00035,0.0893
10.7,0,0,0.6942,0.55441,0.13979,0.10914,0.00035,0.08958
10.705,0,0,0.69468,0.5548,0.13988,0.10922,0.00035,0.08986
10.71,0,0,0.69516,0.55518,0.13998,0.1093,0.00035,0.09013
10.715,0,0,0.69564,0.55556,0.14008,0.10938,0.00035,0.09041
10.72,0,0,0.69612,0.55595,0.14017,0.10947,0.00035,0.09068
10.725,0,0,0.6966,0.55633,0.14027,0.10955,0.00035,0.09096
10.73,0,0,0.69708,0.55672,0.14036,0.10963,0.00035,0.09124
10.735,0,0,0.69756,0.5571,0.14046,0.10971,0.00035,0.09152
10.74,0,0,0.69804,0.55748,0.14056,0.10979,0.00035,0.0918
10.745,0,0,0.69852,0.55787,0.14065,0.10987,0.00035,0.09208
10.75,0,0,0.699,0.55825,0.14075,0.10995,0.00035,0.09236
10.755,0,0,0.69948,0.55864,0.14084,0.11003,0.00035,0.09264
10.76,0,0,0.69996,0.55902,0.14094,0.11012,0.00035,0.09292
10.765,0,0,0.70044,0.5594,0.14104,0.1102,0.00035,0.09321
10.77,0,0,0.70092,0.55979,0.14113,0.11028,0.00035,0.09349
10.775,0,0,0.7014,0.56017,0.14123,0.11036,0.00035,0.09377
10.78,0,0,0.70188,0.56056,0.14132,0.11044,0.00035,0.09406
10.785,0,0,0.70236,0.56094,0.14142,0.11052,0.00035,0.09434
10.79,0,0,0.70284,0.56132,0.14152,0.1106,0.00035,0.09463
10.795,0,0,0.70332,0.56171,0.14161,0.11068,0.00035,0.09492
10.8,0,0,0.7038,0.56209,0.14171,0.11077,0.00035,0.0952
10.805,0,0,0.70428,0.56248,0.1418,0.11085,0.00035,0.09549
10.81,0,0,0.70476,0.56286,0.1419,0.11093,0.00035,0.09578
10.815,0,0,0.70524,0.56324,0.142,0.11101,0.00035,0.09607
10.82,0,0,0.70572,0.56363,0.14209,0.11109,0.00035,0.09636
10.825,0,0,0.7062,0.56401,0.14219,0.11117,0.00035,0.09665
10.83,0,0,0.70668,0.5644,0.14228,0.11125,0.00035,0.09694
10.835,0,0,0.70716,0.56478,0.14238,0.11133,0.00035,0.09723
10.84,0,0,0.70764,0.56516,0.14248,0.11142,0.00035,0.09752
10.845,0,0,0.70812,0.56555,0.14257,0.1115,0.00035,0.09781
10.85,0,0,0.7086,0.56593,0.14267,0.11158,0.00035,0.09811
10.855,0,0,0.70908,0.56632,0.14276,0.11166,0.00035,0.0984
10.86,0,0,0.70956,0.5667,0.14286,0.11174,0.00035,0.09869
10.865,0,0,0.71004,0.56708,0.14296,0.11182,0.00035,0.09899
10.87,0,0,0.71052,0.56747,0.14305,0.1119,0.00035,0.09928
10.875,0,0,0.711,0.56785,0.14315,0.11198,0.00035,0.09958
10.88,0,0,0.71148,0.56824,0.14324,0.11207,0.00035,0.09988
10.885,0,0,0.71196,0.56862,0.14334,0.11215,0.00035,0.10017
10.89,0,0,0.71244,0.569,0.14344,0.11223,0.00035,0.10047
10.895,0,0,0.71292,0.56939,0.14353,0.11231,0.00035,0.10077
10.9,0,0,0.7134,0.56977,0.14363,0.11239,0.00035,0.10107
10.905,0,0,0.71388,0.57016,0.14372,0.11247,0.00035,0.10137
10.91,0,0,0.71436,0.57054,0.14382,0.11255,0.00035,0.10167
10.915,0,0,0.71484,0.57092,0.14392,0.11263,0.00035,0.10197
10.92,0,0,0.71532,0.57131,0.14401,0.11272,0.00035,0.10227
10.925,0,0,0.7158,0.57169,0.14411,0.1128,0.00035,0.10258
10.93,0,0,0.71628,0.57208,0.1442,0.11288,0.00035,0.10288
10.935,0,0,0.71676,0.57246,0.1443,0.11296,0.00035,0.10318
10.94,0,0,0.71724,0.57284,0.1444,0.11304,0.00035,0.10349
10.945,0,0,0.71772,0.57323,0.14449,0.11312,0.00035,0.10379
10.95,0,0,0.7182,0.57361,0.14459,0.1132,0.00035,0.1041
10.955,0,0,0.71868,0.574,0.14468,0.11328,0.00035,0.1044
10.96,0,0,0.71916,0.57438,0.14478,0.11337,0.00035,0.10471
10.965,0,0,0.71964,0.57476,0.14488,0.11345,0.00035,0.10502
10.97,0,0,0.72012,0.57515,0.14497,0.11353,0.00035,0.10533
10.975,0,0,0.7206,0.57553,0.14507,0.11361,0.00035,0.10563
10.98,0,0,0.72108,0.57592,0.14516,0.11369,0.00035,0.10594
10.985,0,0,0.72156,0.5763,0.14526,0.11377,0.00035,0.10625
10.99,0,0,0.72204,0.57668,0.14536,0.11385,0.00035,0.10656
10.995,0,0,0.72252,0.57707,0.14545,0.11393,0.00035,0.10688
11,0,0,0.723,0.57745,0.14555,0.11402,0.00035,0.10719
11.005,0,0,0.7235,0.57784,0.14566,0.1141,0.00035,0.1075
11.01,0,0,0.724,0.57823,0.14577,0.11418,0.00035,0.10781
11.015,0,0,0.7245,0.57863,0.14587,0.11426,0.00035,0.10813
11.02,0,0,0.725,0.57902,0.14598,0.11434,0.00035,0.10844
11.025,0,0,0.7255,0.57942,0.14608,0.11442,0.00035,0.10876
11.03,0,0,0.726,0.57982,0.14618,0.1145,0.00035,0.10907
11.035,0,0,0.7265,0.58022,0.14628,0.11458,0.00035,0.10939
11.04,0,0,0.727,0.58062,0.14638,0.11467,0.00035,0.10971
11.045,0,0,0.7275,0.58102,0.14648,0.11475,0.00035,0.11002
11.05,0,0,0.728,0.58141,0.14659,0.11483,0.00035,0.11034
11.055,0,0,0.7285,0.58181,0.14669,0.11491,0.00035,0.11066
11.06,0,0,0.729,0.58221,0.14679,0.11499,0.00035,0.11098
11.065,0,0,0.7295,0.58261,0.14689,0.11507,0.00036,0.1113
11.07,0,0,0.73,0.58301,0.14699,0.11515,0.00036,0.11162
11.075,0,0,0.7305,0.58341,0.14709,0.11523,0.00036,0.11194
11.08,0,0,0.731,0.58381,0.14719,0.11532,0.00036,0.11227
11.085,0,0,0.7315,0.58421,0.14729,0.1154,0.00036,0.11259
11.09,0,0,0.732,0.58461,0.14739,0.11548,0.00036,0.11291
11.095,0,0,0.7325,0.58501,0.14749,0.11556,0.00036,0.11324
11.1,0,0,0.733,0.58541,0.14759,0.11564,0.00036,0.11356
11.105,0,0,0.7335,0.58581,0.14769,0.11572,0.00036,0.11389
11.11,0,0,0.734,0.58621,0.14779,0.1158,0.00036,0.11421
11.115,0,0,0.7345,0.58661,0.14789,0.11588,0.00036,0.11454
11.12,0,0,0.735,0.58701,0.14799,0.11597,0.00036,0.11487
11.125,0,0,0.7355,0.58741,0.14809,0.11605,0.00036,0.11519
11.13,0,0,0.736,0.58781,0.14819,0.11613,0.00036,0.11552
11.135,0,0,0.7365,0.58821,0.14829,0.11621,0.00036,0.11585
11.14,0,0,0.737,0.58861,0.14839,0.11629,0.00036,0.11618
11.145,0,0,0.7375,0.58901,0.14849,0.11637,0.00036,0.11651
11.15,0,0,0.738,0.58941,0.14859,0.11645,0.00036,0.11684
11.155,0,0,0.7385,0.58981,0.14869,0.11653,0.00036,0.11718
11.16,0,0,0.739,0.59021,0.14879,0.11661,0.00036,0.11751
11.165,0,0,0.7395,0.59061,0.14889,0.1167,0.00036,0.11784
11.17,0,0,0.74,0.59101,0.14899,0.11678,0.00036,0.11818
11.175,0,0,0.7405,0.59141,0.14909,0.11686,0.00036,0.11851
11.18,0,0,0.741,0.59181,0.14919,0.11694,0.00036,0.11885
11.185,0,0,0.7415,0.59221,0.14929,0.11702,0.00036,0.11918
11.19,0,0,0.742,0.59261,0.14939,0.1171,0.00036,0.11952
11.195,0,0,0.7425,0.59301,0.14949,0.11718,0.00036,0.11986
11.2,0,0,0.743,0.59341,0.14959,0.11726,0.00036,0.12019
11.205,0,0,0.7435,0.59381,0.14969,0.11735,0.00036,0.12053
11.21,0,0,0.744,0.59421,0.14979,0.11743,0.00036,0.12087
11.215,0,0,0.7445,0.59461,0.14989,0.11751,0.00036,0.12121
11.22,0,0,0.745,0.59501,0.14999,0.11759,0.00036,0.12155
11.225,0,0,0.7455,0.59541,0.15009,0.11767,0.00036,0.12189
11.23,0,0,0.746,0.59581,0.15019,0.11775,0.00036,0.12223
11.235,0,0,0.7465,0.59621,0.15029,0.11783,0.00036,0.12258
11.24,0,0,0.747,0.59661,0.15039,0.11791,0.00036,0.12292
11.245,0,0,0.7475,0.59701,0.15049,0.118,0.00036,0.12326
11.25,0,0,0.748,0.59741,0.15059,0.11808,0.00036,0.12361
11.255,0,0,0.7485,0.59781,0.15069,0.11816,0.00036,0.12395
11.26,0,0,0.749,0.59821,0.15079,0.11824,0.00036,0.1243
11.265,0,0,0.7495,0.59861,0.15089,0.11832,0.00036,0.12465
11.27,0,0,0.75,0.59901,0.15099,0.1184,0.00036,0.12499
11.275,0,0,0.7505,0.59941,0.15109,0.11848,0.00036,0.12534
11.28,0,0,0.751,0.59981,0.15119,0.11856,0.00036,0.12569
11.285,0,0,0.7515,0.60021,0.15129,0.11865,0.00036,0.12604
11.29,0,0,0.752,0.60061,0.15139,0.11873,0.00036,0.12639
11.295,0,0,0.7525,0.60101,0.15149,0.11881,0.00036,0.12674
11.3,0,0,0.753,0.60141,0.15159,0.11889,0.00036,0.12709
11.305,0,0,0.7535,0.60181,0.15169,0.11897,0.00036,0.12744
11.31,0,0,0.754,0.60221,0.15179,0.11905,0.00036,0.1278
11.315,0,0,0.7545,0.60261,0.15189,0.11913,0.00036,0.12815
11.32,0,0,0.755,0.60301,0.15199,0.11921,0.00036,0.1285
11.325,0,0,0.7555,0.60341,0.15209,0.1193,0.00036,0.12886
11.33,0,0,0.756,0.60381,0.15219,0.11938,0.00036,0.12921
11.335,0,0,0.7565,0.60421,0.15229,0.11946,0.00036,0.12957
11.34,0,0,0.757,0.60461,0.15239,0.11954,0.00036,0.12993
11.345,0,0,0.7575,0.60501,0.15249,0.11962,0.00036,0.13028
11.35,0,0,0.758,0.60541,0.15259,0.1197,0.00036,0.13064
11.355,0,0,0.7585,0.60581,0.15269,0.11978,0.00036,0.131
11.36,0,0,0.759,0.60621,0.15279,0.11986,0.00036,0.13136
11.365,0,0,0.7595,0.60661,0.15289,0.11995,0.00036,0.13172
11.37,0,0,0.76,0.60701,0.15299,0.12003,0.00036,0.13208
11.375,0,0,0.7605,0.60741,0.15309,0.12011,0.00036,0.13244
11.38,0,0,0.761,0.60781,0.15319,0.12019,0.00036,0.1328
11.385,0,0,0.7615,0.60821,0.15329,0.12027,0.00036,0.13317
11.39,0,0,0.762,0.60861,0.15339,0.12035,0.00036,0.13353
11.395,0,0,0.7625,0.60901,0.15349,0.12043,0.00036,0.13389
11.4,0,0,0.763,0.60941,0.15359,0.12051,0.00036,0.13426
11.405,0,0,0.7635,0.60981,0.15369,0.1206,0.00036,0.13462
11.41,0,0,0.764,0.61021,0.15379,0.12068,0.00036,0.13499
11.415,0,0,0.7645,0.61061,0.15389,0.12076,0.00036,0.13536
11.42,0,0,0.765,0.61101,0.15399,0.12084,0.00036,0.13572
11.425,0,0,0.7655,0.61141,0.15409,0.12092,0.00036,0.13609
11.43,0,0,0.766,0.61181,0.15419,0.121,0.00036,0.13646
11.435,0,0,0.7665,0.61221,0.15429,0.12108,0.00036,0.13683
11.44,0,0,0.767,0.61261,0.15439,0.12116,0.00036,0.1372
11.445,0,0,0.7675,0.61301,0.15449,0.12125,0.00036,0.13757
11.45,0,0,0.768,0.61341,0.15459,0.12133,0.00036,0.13794
11.455,0,0,0.7685,0.61381,0.15469,0.12141,0.00036,0.13832
11.46,0,0,0.769,0.61421,0.15479,0.12149,0.00036,0.13869
11.465,0,0,0.7695,0.61461,0.15489,0.12157,0.00037,0.13906
11.47,0,0,0.77,0.61501,0.15499,0.12165,0.00037,0.13944
11.475,0,0,0.7705,0.61541,0.15509,0.12173,0.00037,0.13981
11.48,0,0,0.771,0.61581,0.15519,0.12181,0.00037,0.14019
11.485,0,0,0.7715,0.61621,0.15529,0.1219,0.00037,0.14057
11.49,0,0,0.772,0.61661,0.15539,0.12198,0.00037,0.14094
11.495,0,0,0.7725,0.61701,0.15549,0.12206,0.00037,0.14132
11.5,0,0,0.773,0.61741,0.15559,0.12214,0.00037,0.1417
11.505,0,0,0.77351,0.61782,0.15569,0.12222,0.00037,0.14208
11.51,0,0,0.77402,0.61822,0.1558,0.1223,0.00037,0.14246
11.515,0,0,0.77453,0.61862,0.15591,0.12238,0.00037,0.14284
11.52,0,0,0.77504,0.61903,0.15601,0.12246,0.00037,0.14322
11.525,0,0,0.77555,0.61944,0.15611,0.12255,0.00037,0.1436
11.53,0,0,0.77606,0.61984,0.15622,0.12263,0.00037,0.14399
11.535,0,0,0.77657,0.62025,0.15632,0.12271,0.00037,0.14437
11.54,0,0,0.77708,0.62066,0.15642,0.12279,0.00037,0.14475
11.545,0,0,0.77759,0.62107,0.15652,0.12287,0.00037,0.14514
11.55,0,0,0.7781,0.62147,0.15663,0.12295,0.00037,0.14552
11.555,0,0,0.77861,0.62188,0.15673,0.12303,0.00037,0.14591
11.56,0,0,0.77912,0.62229,0.15683,0.12311,0.00037,0.1463
11.565,0,0,0.77963,0.6227,0.15693,0.1232,0.00037,0.14669
11.57,0,0,0.78014,0.62311,0.15703,0.12328,0.00037,0.14707
11.575,0,0,0.78065,0.62351,0.15714,0.12336,0.00037,0.14746
11.58,0,0,0.78116,0.62392,0.15724,0.12344,0.00037,0.14785
11.585,0,0,0.78167,0.62433,0.15734,0.12352,0.00037,0.14824
11.59,0,0,0.78218,0.62474,0.15744,0.1236,0.00037,0.14864
11.595,0,0,0.78269,0.62515,0.15754,0.12368,0.00037,0.14903
11.6,0,0,0.7832,0.62555,0.15765,0.12376,0.00037,0.14942
11.605,0,0,0.78371,0.62596,0.15775,0.12385,0.00037,0.14981
11.61,0,0,0.78422,0.62637,0.15785,0.12393,0.00037,0.15021
11.615,0,0,0.78473,0.62678,0.15795,0.12401,0.00037,0.1506
11.62,0,0,0.78524,0.62719,0.15805,0.12409,0.00037,0.151
11.625,0,0,0.78575,0.62759,0.15816,0.12417,0.00037,0.15139
11.63,0,0,0.78626,0.628,0.15826,0.12425,0.00037,0.15179
11.635,0,0,0.78677,0.62841,0.15836,0.12433,0.00037,0.15219
11.64,0,0,0.78728,0.62882,0.15846,0.12441,0.00037,0.15259
11.645,0,0,0.78779,0.62923,0.15856,0.12449,0.00037,0.15299
11.65,0,0,0.7883,0.62963,0.15867,0.12458,0.00037,0.15339
11.655,0,0,0.78881,0.63004,0.15877,0.12466,0.00037,0.15379
11.66,0,0,0.78932,0.63045,0.15887,0.12474,0.00037,0.15419
11.665,0,0,0.78983,0.63086,0.15897,0.12482,0.00037,0.15459
11.67,0,0,0.79034,0.63127,0.15907,0.1249,0.00037,0.15499
11.675,0,0,0.79085,0.63167,0.15918,0.12498,0.00037,0.1554
11.68,0,0,0.79136,0.63208,0.15928,0.12506,0.00037,0.1558
11.685,0,0,0.79187,0.63249,0.15938,0.12514,0.00037,0.1562
11.69,0,0,0.79238,0.6329,0.15948,0.12523,0.00037,0.15661
11.695,0,0,0.79289,0.63331,0.15958,0.12531,0.00037,0.15702
11.7,0,0,0.7934,0.63371,0.15969,0.12539,0.00037,0.15742
11.705,0,0,0.79391,0.63412,0.15979,0.12547,0.00037,0.15783
11.71,0,0,0.79442,0.63453,0.15989,0.12555,0.00037,0.15824
11.715,0,0,0.79493,0.63494,0.15999,0.12563,0.00037,0.15865
11.72,0,0,0.79544,0.63535,0.16009,0.12571,0.00037,0.15906
11.725,0,0,0.79595,0.63575,0.1602,0.12579,0.00037,0.15947
11.73,0,0,0.79646,0.63616,0.1603,0.12588,0.00037,0.15988
11.735,0,0,0.79697,0.63657,0.1604,0.12596,0.00037,0.16029
11.74,0,0,0.79748,0.63698,0.1605,0.12604,0.00037,0.1607
11.745,0,0,0.79799,0.63739,0.1606,0.12612,0.00037,0.16112
11.75,0,0,0.7985,0.63779,0.16071,0.1262,0.00037,0.16153
11.755,0,0,0.79901,0.6382,0.16081,0.12628,0.00037,0.16195
11.76,0,0,0.79952,0.63861,0.16091,0.12636,0.00037,0.16236
11.765,0,0,0.80003,0.63902,0.16101,0.12644,0.00037,0.16278
11.77,0,0,0.80054,0.63943,0.16111,0.12653,0.00037,0.1632
11.775,0,0,0.80105,0.63983,0.16122,0.12661,0.00037,0.16361
11.78,0,0,0.80156,0.64024,0.16132,0.12669,0.00037,0.16403
11.785,0,0,0.80207,0.64065,0.16142,0.12677,0.00037,0.16445
11.79,0,0,0.80258,0.64106,0.16152,0.12685,0.00037,0.16487
11.795,0,0,0.80309,0.64147,0.16162,0.12693,0.00037,0.16529
11.8,0,0,0.8036,0.64187,0.16173,0.12701,0.00037,0.16571
11.805,0,0,0.80411,0.64228,0.16183,0.12709,0.00037,0.16613
11.81,0,0,0.80462,0.64269,0.16193,0.12718,0.00037,0.16656
11.815,0,0,0.80513,0.6431,0.16203,0.12726,0.00037,0.16698
11.82,0,0,0.80564,0.64351,0.16213,0.12734,0.00037,0.16741
11.825,0,0,0.80615,0.64391,0.16224,0.12742,0.00037,0.16783
11.83,0,0,0.80666,0.64432,0.16234,0.1275,0.00037,0.16826
11.835,0,0,0.80717,0.64473,0.16244,0.12758,0.00037,0.16868
11.84,0,0,0.80768,0.64514,0.16254,0.12766,0.00037,0.16911
11.845,0,0,0.80819,0.64555,0.16264,0.12774,0.00037,0.16954
11.85,0,0,0.8087,0.64595,0.16275,0.12783,0.00037,0.16997
11.855,0,0,0.80921,0.64636,0.16285,0.12791,0.00037,0.1704
11.86,0,0,0.80972,0.64677,0.16295,0.12799,0.00037,0.17083
11.865,0,0,0.81023,0.64718,0.16305,0.12807,0.00037,0.17126
11.87,0,0,0.81074,0.64759,0.16315,0.12815,0.00037,0.17169
11.875,0,0,0.81125,0.64799,0.16326,0.12823,0.00037,0.17212
11.88,0,0,0.81176,0.6484,0.16336,0.12831,0.00037,0.17255
11.885,0,0,0.81227,0.64881,0.16346,0.12839,0.00038,0.17299
11.89,0,0,0.81278,0.64922,0.16356,0.12848,0.00038,0.17342
11.895,0,0,0.81329,0.64963,0.16366,0.12856,0.00038,0.17386
11.9,0,0,0.8138,0.65003,0.16377,0.12864,0.00038,0.17429
11.905,0,0,0.81431,0.65044,0.16387,0.12872,0.00038,0.17473
11.91,0,0,0.81482,0.65085,0.16397,0.1288,0.00038,0.17517
11.915,0,0,0.81533,0.65126,0.16407,0.12888,0.00038,0.17561
11.92,0,0,0.81584,0.65167,0.16417,0.12896,0.00038,0.17604
11.925,0,0,0.81635,0.65207,0.16428,0.12904,0.00038,0.17648
11.93,0,0,0.81686,0.65248,0.16438,0.12913,0.00038,0.17692
11.935,0,0,0.81737,0.65289,0.16448,0.12921,0.00038,0.17737
11.94,0,0,0.81788,0.6533,0.16458,0.12929,0.00038,0.17781
11.945,0,0,0.81839,0.65371,0.16468,0.12937,0.00038,0.17825
11.95,0,0,0.8189,0.65411,0.16479,0.12945,0.00038,0.17869
11.955,0,0,0.81941,0.65452,0.16489,0.12953,0.00038,0.17914
11.96,0,0,0.81992,0.65493,0.16499,0.12961,0.00038,0.17958
11.965,0,0,0.82043,0.65534,0.16509,0.12969,0.00038,0.18003
11.97,0,0,0.82094,0.65575,0.16519,0.12978,0.00038,0.18048
11.975,0,0,0.82145,0.65615,0.1653,0.12986,0.00038,0.18092
11.98,0,0,0.82196,0.65656,0.1654,0.12994,0.00038,0.18137
11.985,0,0,0.82247,0.65697,0.1655,0.13002,0.00038,0.18182
11.99,0,0,0.82298,0.65738,0.1656,0.1301,0.00038,0.18227
11.995,0,0,0.82349,0.65779,0.1657,0.13018,0.00038,0.18272
12,0,0,0.824,0.65819,0.16581,0.13026,0.00038,0.18317
12.005,0,0,0.82452,0.6586,0.16592,0.13034,0.00038,0.18362
12.01,0,0,0.82504,0.65902,0.16602,0.13043,0.00038,0.18407
12.015,0,0,0.82556,0.65943,0.16613,0.13051,0.00038,0.18453
12.02,0,0,0.82608,0.65984,0.16624,0.13059,0.00038,0.18498
12.025,0,0,0.8266,0.66026,0.16634,0.13067,0.00038,0.18543
12.03,0,0,0.82712,0.66067,0.16645,0.13075,0.00038,0.18589
12.035,0,0,0.82764,0.66109,0.16655,0.13083,0.00038,0.18635
12.04,0,0,0.82816,0.6615,0.16666,0.13091,0.00038,0.1868
12.045,0,0,0.82868,0.66192,0.16676,0.13099,0.00038,0.18726
12.05,0,0,0.8292,0.66233,0.16687,0.13108,0.00038,0.18772
12.055,0,0,0.82972,0.66275,0.16697,0.13116,0.00038,0.18818
12.06,0,0,0.83024,0.66317,0.16707,0.13124,0.00038,0.18864
12.065,0,0,0.83076,0.66358,0.16718,0.13132,0.00038,0.1891
12.07,0,0,0.83128,0.664,0.16728,0.1314,0.00038,0.18956
12.075,0,0,0.8318,0.66441,0.16739,0.13148,0.00038,0.19002
12.08,0,0,0.83232,0.66483,0.16749,0.13156,0.00038,0.19048
12.085,0,0,0.83284,0.66525,0.16759,0.13164,0.00038,0.19095
12.09,0,0,0.83336,0.66566,0.1677,0.13173,0.00038,0.19141
12.095,0,0,0.83388,0.66608,0.1678,0.13181,0.00038,0.19188
12.1,0,0,0.8344,0.66649,0.16791,0.13189,0.00038,0.19234
12.105,0,0,0.83492,0.66691,0.16801,0.13197,0.00038,0.19281
12.11,0,0,0.83544,0.66733,0.16811,0.13205,0.00038,0.19328
12.115,0,0,0.83596,0.66774,0.16822,0.13213,0.00038,0.19375
12.12,0,0,0.83648,0.66816,0.16832,0.13221,0.00038,0.19421
12.125,0,0,0.837,0.66857,0.16843,0.13229,0.00038,0.19468
12.13,0,0,0.83752,0.66899,0.16853,0.13238,0.00038,0.19515
12.135,0,0,0.83804,0.66941,0.16863,0.13246,0.00038,0.19563
12.14,0,0,0.83856,0.66982,0.16874,0.13254,0.00038,0.1961
12.145,0,0,0.83908,0.67024,0.16884,0.13262,0.00038,0.19657
12.15,0,0,0.8396,0.67065,0.16895,0.1327,0.00038,0.19704
12.155,0,0,0.84012,0.67107,0.16905,0.13278,0.00038,0.19752
12.16,0,0,0.84064,0.67149,0.16915,0.13286,0.00038,0.19799
12.165,0,0,0.84116,0.6719,0.16926,0.13294,0.00038,0.19847
12.17,0,0,0.84168,0.67232,0.16936,0.13302,0.00038,0.19895
12.175,0,0,0.8422,0.67273,0.16947,0.13311,0.00038,0.19942
12.18,0,0,0.84272,0.67315,0.16957,0.13319,0.00038,0.1999
12.185,0,0,0.84324,0.67357,0.16967,0.13327,0.00038,0.20038
12.19,0,0,0.84376,0.67398,0.16978,0.13335,0.00038,0.20086
12.195,0,0,0.84428,0.6744,0.16988,0.13343,0.00038,0.20134
12.2,0,0,0.8448,0.67481,0.16999,0.13351,0.00038,0.20182
12.205,0,0,0.84532,0.67523,0.17009,0.13359,0.00038,0.2023
12.21,0,0,0.84584,0.67565,0.17019,0.13367,0.00038,0.20278
12.215,0,0,0.84636,0.67606,0.1703,0.13376,0.00038,0.20327
12.22,0,0,0.84688,0.67648,0.1704,0.13384,0.00038,0.20375
12.225,0,0,0.8474,0.67689,0.17051,0.13392,0.00038,0.20424
12.23,0,0,0.84792,0.67731,0.17061,0.134,0.00038,0.20472
12.235,0,0,0.84844,0.67773,0.17071,0.13408,0.00038,0.20521
12.24,0,0,0.84896,0.67814,0.17082,0.13416,0.00038,0.2057
12.245,0,0,0.84948,0.67856,0.17092,0.13424,0.00038,0.20618
12.25,0,0,0.85,0.67897,0.17103,0.13432,0.00038,0.20667
12.255,0,0,0.85052,0.67939,0.17113,0.13441,0.00038,0.20716
12.26,0,0,0.85104,0.67981,0.17123,0.13449,0.00038,0.20765
12.265,0,0,0.85156,0.68022,0.17134,0.13457,0.00038,0.20814
12.27,0,0,0.85208,0.68064,0.17144,0.13465,0.00038,0.20864
12.275,0,0,0.8526,0.68105,0.17155,0.13473,0.00038,0.20913
12.28,0,0,0.85312,0.68147,0.17165,0.13481,0.00038,0.20962
12.285,0,0,0.85364,0.68189,0.17175,0.13489,0.00038,0.21012
12.29,0,0,0.85416,0.6823,0.17186,0.13497,0.00038,0.21061
12.295,0,0,0.85468,0.68272,0.17196,0.13506,0.00038,0.21111
12.3,0,0,0.8552,0.68313,0.17207,0.13514,0.00038,0.2116
12.305,0,0,0.85572,0.68355,0.17217,0.13522,0.00038,0.2121
12.31,0,0,0.85624,0.68397,0.17227,0.1353,0.00038,0.2126
12.315,0,0,0.85676,0.68438,0.17238,0.13538,0.00038,0.2131
12.32,0,0,0.85728,0.6848,0.17248,0.13546,0.00038,0.2136
12.325,0,0,0.8578,0.68521,0.17259,0.13554,0.00038,0.2141
12.33,0,0,0.85832,0.68563,0.17269,0.13562,0.00038,0.2146
12.335,0,0,0.85884,0.68605,0.17279,0.13571,0.00038,0.2151
12.34,0,0,0.85936,0.68646,0.1729,0.13579,0.00038,0.2156
12.345,0,0,0.85988,0.68688,0.173,0.13587,0.00038,0.21611
12.35,0,0,0.8604,0.68729,0.17311,0.13595,0.00038,0.21661
12.355,0,0,0.86092,0.68771,0.17321,0.13603,0.00038,0.21711
12.36,0,0,0.86144,0.68813,0.17331,0.13611,0.00038,0.21762
12.365,0,0,0.86196,0.68854,0.17342,0.13619,0.00038,0.21813
12.37,0,0,0.86248,0.68896,0.17352,0.13627,0.00038,0.21863
12.375,0,0,0.863,0.68937,0.17363,0.13636,0.00038,0.21914
12.38,0,0,0.86352,0.68979,0.17373,0.13644,0.00038,0.21965
12.385,0,0,0.86404,0.69021,0.17383,0.13652,0.00038,0.22016
12.39,0,0,0.86456,0.69062,0.17394,0.1366,0.00038,0.22067
12.395,0,0,0.86508,0.69104,0.17404,0.13668,0.00038,0.22118
12.4,0,0,0.8656,0.69145,0.17415,0.13676,0.00038,0.22169
12.405,0,0,0.86612,0.69187,0.17425,0.13684,0.00038,0.22221
12.41,0,0,0.86664,0.69229,0.17435,0.13692,0.00038,0.22272
12.415,0,0,0.86716,0.6927,0.17446,0.13701,0.00038,0.22323
12.42,0,0,0.86768,0.69312,0.17456,0.13709,0.00038,0.22375
12.425,0,0,0.8682,0.69353,0.17467,0.13717,0.00038,0.22427
12.43,0,0,0.86872,0.69395,0.17477,0.13725,0.00038,0.22478
12.435,0,0,0.86924,0.69437,0.17487,0.13733,0.00038,0.2253
12.44,0,0,0.86976,0.69478,0.17498,0.13741,0.00038,0.22582
